Dados do evento,Data de pagamento,Prazos (dias úteis),Dias entre pagamentos,Expectativa de juros (%),Juros projetados,Amortizações,Fluxo descontado (R$),Ativo
Juros,15/04/2031,1494,123,-,"33,533209","0,00000000","21,687816",GASC23
Juros,15/10/2031,1622,128,-,"34,915726","0,00000000","21,754384",GASC23
Juros,15/04/2032,1747,125,-,"34,086034","0,00000000","20,477043",GASC23
Juros,15/10/2032,1874,127,-,"34,639101","0,00000000","20,052526",GASC23
Juros,18/04/2033,2000,126,-,"34,362537","0,00000000","19,174589",GASC23
Juros|Amortização,17/10/2033,2126,126,-,"34,362537","1.216,68844","672,90574",GASC23
Juros,15/08/2025,78,123,-,"40,212919","0,00000000","39,292878",PEJA11
Juros,18/02/2026,206,128,-,"41,877454","0,00000000","39,394293",PEJA11
Juros,17/08/2026,330,124,-,"40,545638","0,00000000","36,763552",PEJA11
Juros,15/02/2027,452,122,-,"39,880296","0,00000000","34,874639",PEJA11
Juros|Amortização,16/08/2027,579,127,-,"41,544359","188,759515","193,948429",PEJA11
Juros,15/02/2028,706,127,-,"34,620284","0,00000000","28,07691",PEJA11
Juros|Amortização,15/08/2028,830,124,-,"33,788017","188,759062","173,964598",PEJA11
Juros,15/02/2029,953,123,-,"26,808602","0,00000000","20,20516",PEJA11
Juros|Amortização,15/08/2029,1079,126,-,"27,474226","188,759062","156,990446",PEJA11
Juros,15/02/2030,1204,125,-,"20,439217","0,00000000","14,299022",PEJA11
Juros|Amortização,15/08/2030,1328,124,-,"20,27281","188,758873","140,953052",PEJA11
Juros,17/02/2031,1456,128,-,"13,959152","0,00000000","9,062044",PEJA11
Juros|Amortização,15/08/2031,1579,123,-,"13,404307","188,759156","126,537424",PEJA11
Juros,16/02/2032,1705,126,-,"6,868559","0,00000000","4,141374",PEJA11
Juros|Amortização,16/08/2032,1832,127,-,"6,924059","188,759157","113,622965",PEJA11
Juros,15/09/2025,99,126,-,"29,252346","0,00000000","28,395623",OMGE12
Juros,16/03/2026,224,125,-,"29,017714","0,00000000","27,130281",OMGE12
Juros,15/09/2026,350,126,-,"29,252346","0,00000000","26,3343",OMGE12
Juros,15/03/2027,472,122,-,"28,314059","0,00000000","24,572809",OMGE12
Juros,15/09/2027,600,128,-,"29,721728","0,00000000","24,821951",OMGE12
Juros,15/03/2028,725,125,-,"29,017714","0,00000000","23,341322",OMGE12
Juros|Amortização,15/09/2028,852,127,-,"29,487017","1.354,13907","1.071,323425",OMGE12
Juros|Amortização,16/06/2025,35,251,-,"47,836193","126,463123","172,542258",NEOE26
Juros|Amortização,15/06/2026,285,250,-,"42,348162","126,463264","155,443152",NEOE26
Juros|Amortização,15/06/2027,535,250,-,"37,054642","126,463138","140,056961",NEOE26
Juros|Amortização,16/06/2028,788,253,-,"32,150223","126,463538","126,262208",NEOE26
Juros|Amortização,15/06/2029,1036,248,-,"26,251518","126,463235","113,144882",NEOE26
Juros|Amortização,17/06/2030,1286,250,-,"21,174076","126,463235","101,746623",NEOE26
Juros|Amortização,16/06/2031,1535,249,-,"15,815728","126,463109","91,234662",NEOE26
Juros|Amortização,15/06/2032,1788,253,-,"10,716742","126,463299","81,752923",NEOE26
Juros|Amortização,15/06/2033,2041,253,-,"5,35837","126,463301","73,011618",NEOE26
-,15/06/2026,285,285,-,"0,00000000","0,00000000","0,00000000",NMCH11
Juros|Amortização,15/12/2026,412,127,-,"37,034117","45,526031","72,994792",NMCH11
Juros|Amortização,15/06/2027,535,123,-,"34,415531","45,526395","68,128735",NMCH11
Juros|Amortização,15/12/2027,662,127,-,"34,071376","45,525742","65,308267",NMCH11
Juros|Amortização,16/06/2028,788,126,-,"32,329309","45,526482","61,518627",NMCH11
Juros|Amortização,15/12/2028,913,125,-,"30,610982","45,52596","57,954324",NMCH11
Juros|Amortização,15/06/2029,1036,123,-,"28,679595","45,526008","54,445428",NMCH11
Juros|Amortização,17/12/2029,1162,126,-,"27,920755","45,526372","51,89726",NMCH11
Juros|Amortização,17/06/2030,1286,124,-,"26,024771","45,526352","48,718126",NMCH11
Juros|Amortização,16/12/2030,1413,127,-,"25,183164","45,526331","46,351837",NMCH11
Juros|Amortização,16/06/2031,1535,122,-,"22,754226","45,525944","43,156669",NMCH11
Juros|Amortização,15/12/2031,1664,129,-,"22,576078","45,526171","41,416202",NMCH11
Juros|Amortização,15/06/2032,1788,124,-,"20,241462","45,526201","38,541244",NMCH11
Juros|Amortização,15/12/2032,1915,127,-,"19,257688","45,525861","36,550485",NMCH11
Juros|Amortização,15/06/2033,2041,126,-,"17,634123","45,525728","34,317402",NMCH11
Juros|Amortização,15/12/2033,2167,126,-,"16,164619","45,525881","32,280221",NMCH11
Juros|Amortização,15/06/2034,2291,124,-,"14,458188","45,525931","30,245377",NMCH11
Juros|Amortização,15/12/2034,2417,126,-,"13,225598","45,525886","28,528994",NMCH11
Juros|Amortização,15/06/2035,2540,123,-,"11,47182","45,525937","26,678394",NMCH11
Juros|Amortização,17/12/2035,2666,126,-,"10,286578","45,525892","25,158113",NMCH11
Juros|Amortização,16/06/2036,2788,122,-,"8,532835","45,526036","23,495132",NMCH11
Juros|Amortização,15/12/2036,2917,129,-,"7,525356","45,525927","22,185147",NMCH11
Juros|Amortização,15/06/2037,3039,122,-,"5,688554","45,525927","20,650154",NMCH11
Juros|Amortização,15/12/2037,3166,127,-,"4,444083","45,525882","19,397898",NMCH11
Juros|Amortização,15/06/2038,3290,124,-,"2,891638","45,52595","18,111452",NMCH11
Juros|Amortização,15/12/2038,3416,126,-,"1,469511","45,525951","16,929765",NMCH11
Juros,15/09/2025,99,126,-,"46,19849","0,00000000","44,225643",MOVI37
Juros,16/03/2026,224,125,-,"45,825102","0,00000000","41,516283",MOVI37
Juros,15/09/2026,350,126,-,"46,19849","0,00000000","39,593146",MOVI37
